,TEMP_MAX,UMID_MED,UF,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,CD_ESTACAO,VL_LATITUDE,VL_LONGITUDE,TEMP_MIN
257,29.1,67.8,RN,2007-09-21,NATAL,54.0,25.9,0.0,A304,-5.83722221,-35.20805555,23.0
258,29.8,73.0,RN,2007-09-22,NATAL,51.0,25.2,0.0,A304,-5.83722221,-35.20805555,22.1
259,28.6,74.7,RN,2007-09-23,NATAL,58.0,25.2,0.8,A304,-5.83722221,-35.20805555,22.2
260,28.8,71.7,RN,2007-09-24,NATAL,56.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.1
261,29.1,72.8,RN,2007-09-25,NATAL,60.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.0
262,29.4,70.2,RN,2007-09-26,NATAL,49.0,25.9,0.0,A304,-5.83722221,-35.20805555,22.1
263,29.0,67.9,RN,2007-09-27,NATAL,56.0,26.1,0.0,A304,-5.83722221,-35.20805555,24.4
264,29.1,71.5,RN,2007-09-28,NATAL,51.0,25.5,0.0,A304,-5.83722221,-35.20805555,22.3
265,29.0,70.5,RN,2007-09-29,NATAL,58.0,25.9,0.0,A304,-5.83722221,-35.20805555,23.9
266,28.6,70.0,RN,2007-09-30,NATAL,55.0,25.3,0.0,A304,-5.83722221,-35.20805555,22.2
267,28.9,69.3,RN,2007-10-01,NATAL,52.0,25.2,0.0,A304,-5.83722221,-35.20805555,21.4
268,29.4,69.1,RN,2007-10-02,NATAL,50.0,25.7,0.0,A304,-5.83722221,-35.20805555,22.2
269,29.5,74.7,RN,2007-10-03,NATAL,59.0,25.4,0.0,A304,-5.83722221,-35.20805555,22.9
270,29.0,71.0,RN,2007-10-04,NATAL,60.0,26.0,0.0,A304,-5.83722221,-35.20805555,24.6
271,28.8,71.4,RN,2007-10-05,NATAL,59.0,25.7,0.0,A304,-5.83722221,-35.20805555,22.8
272,28.8,68.4,RN,2007-10-06,NATAL,57.0,25.8,0.0,A304,-5.83722221,-35.20805555,24.4
273,29.1,68.1,RN,2007-10-07,NATAL,55.0,25.7,0.0,A304,-5.83722221,-35.20805555,24.3
274,28.2,80.6,RN,2007-10-08,NATAL,67.0,24.5,3.4,A304,-5.83722221,-35.20805555,22.2
275,28.7,69.0,RN,2007-10-09,NATAL,59.0,25.9,2.8,A304,-5.83722221,-35.20805555,22.4
276,28.9,70.5,RN,2007-10-10,NATAL,54.0,25.7,0.8,A304,-5.83722221,-35.20805555,23.1
277,28.9,73.2,RN,2007-10-11,NATAL,55.0,25.2,0.0,A304,-5.83722221,-35.20805555,21.8
278,28.1,80.5,RN,2007-10-12,NATAL,66.0,24.5,2.4,A304,-5.83722221,-35.20805555,21.8
279,29.4,70.6,RN,2007-10-13,NATAL,59.0,26.1,0.2,A304,-5.83722221,-35.20805555,24.0
280,28.9,71.1,RN,2007-10-14,NATAL,62.0,26.2,0.0,A304,-5.83722221,-35.20805555,24.8
281,30.0,68.3,RN,2007-10-15,NATAL,52.0,26.3,0.0,A304,-5.83722221,-35.20805555,24.5
282,28.1,77.0,RN,2007-10-16,NATAL,64.0,24.6,1.0,A304,-5.83722221,-35.20805555,22.1
283,29.0,72.8,RN,2007-10-17,NATAL,59.0,25.6,0.8,A304,-5.83722221,-35.20805555,22.1
284,29.2,72.8,RN,2007-10-18,NATAL,60.0,26.1,0.0,A304,-5.83722221,-35.20805555,24.4
285,29.1,75.0,RN,2007-10-19,NATAL,64.0,26.2,0.0,A304,-5.83722221,-35.20805555,24.6
286,29.3,74.0,RN,2007-10-20,NATAL,62.0,26.5,0.0,A304,-5.83722221,-35.20805555,25.1
287,29.7,74.0,RN,2007-10-21,NATAL,63.0,26.5,0.0,A304,-5.83722221,-35.20805555,24.8
288,30.2,73.2,RN,2007-10-22,NATAL,58.0,26.7,0.0,A304,-5.83722221,-35.20805555,25.3
289,29.7,75.3,RN,2007-10-23,NATAL,61.0,26.3,0.6,A304,-5.83722221,-35.20805555,24.5
290,30.0,69.8,RN,2007-10-24,NATAL,54.0,26.7,0.0,A304,-5.83722221,-35.20805555,25.0
291,29.4,67.6,RN,2007-10-25,NATAL,54.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.5
292,29.6,69.5,RN,2007-10-26,NATAL,56.0,26.2,0.0,A304,-5.83722221,-35.20805555,23.1
293,29.1,76.2,RN,2007-10-27,NATAL,65.0,25.7,0.8,A304,-5.83722221,-35.20805555,23.0
294,29.7,74.9,RN,2007-10-28,NATAL,63.0,26.4,0.2,A304,-5.83722221,-35.20805555,24.8
295,30.0,72.1,RN,2007-10-29,NATAL,55.0,26.6,0.0,A304,-5.83722221,-35.20805555,24.9
296,31.0,66.9,RN,2007-10-30,NATAL,41.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.2
297,29.9,78.9,RN,2007-10-31,NATAL,65.0,26.1,7.0,A304,-5.83722221,-35.20805555,23.4
298,29.6,74.5,RN,2007-11-01,NATAL,62.0,26.6,0.0,A304,-5.83722221,-35.20805555,25.1
299,29.3,72.8,RN,2007-11-02,NATAL,62.0,26.7,0.0,A304,-5.83722221,-35.20805555,25.3
300,30.0,71.2,RN,2007-11-03,NATAL,60.0,26.5,0.0,A304,-5.83722221,-35.20805555,24.9
301,29.5,70.6,RN,2007-11-04,NATAL,60.0,26.6,0.0,A304,-5.83722221,-35.20805555,25.1
302,29.8,70.2,RN,2007-11-05,NATAL,57.0,26.6,0.0,A304,-5.83722221,-35.20805555,25.1
303,29.5,68.0,RN,2007-11-06,NATAL,55.0,26.6,0.0,A304,-5.83722221,-35.20805555,25.1
304,29.8,77.8,RN,2007-11-07,NATAL,57.0,25.3,1.8,A304,-5.83722221,-35.20805555,22.1
305,29.9,71.7,RN,2007-11-08,NATAL,52.0,26.4,2.8,A304,-5.83722221,-35.20805555,24.0
306,29.9,64.9,RN,2007-11-09,NATAL,44.0,26.3,0.0,A304,-5.83722221,-35.20805555,22.1
307,30.0,69.9,RN,2007-11-10,NATAL,55.0,25.8,0.0,A304,-5.83722221,-35.20805555,22.0
308,29.8,70.9,RN,2007-11-11,NATAL,58.0,26.8,0.0,A304,-5.83722221,-35.20805555,25.1
309,30.0,68.5,RN,2007-11-12,NATAL,56.0,26.5,0.0,A304,-5.83722221,-35.20805555,24.9
310,28.9,76.1,RN,2007-11-13,NATAL,64.0,26.0,0.4,A304,-5.83722221,-35.20805555,24.8
311,29.1,75.9,RN,2007-11-14,NATAL,63.0,25.9,14.8,A304,-5.83722221,-35.20805555,23.2
312,29.3,77.0,RN,2007-11-15,NATAL,63.0,25.7,3.8,A304,-5.83722221,-35.20805555,22.6
313,29.6,73.0,RN,2007-11-16,NATAL,60.0,26.2,1.2,A304,-5.83722221,-35.20805555,22.8
314,29.9,68.6,RN,2007-11-17,NATAL,54.0,26.6,0.0,A304,-5.83722221,-35.20805555,24.9
315,30.0,69.3,RN,2007-11-18,NATAL,51.0,26.4,0.0,A304,-5.83722221,-35.20805555,22.6
316,29.4,70.8,RN,2007-11-19,NATAL,57.0,26.1,0.0,A304,-5.83722221,-35.20805555,22.5
317,29.9,73.7,RN,2007-11-20,NATAL,63.0,26.5,0.0,A304,-5.83722221,-35.20805555,23.9
318,30.1,77.2,RN,2007-11-21,NATAL,65.0,26.6,0.8,A304,-5.83722221,-35.20805555,24.1
319,30.0,74.2,RN,2007-11-22,NATAL,62.0,26.8,0.0,A304,-5.83722221,-35.20805555,25.3
320,28.7,82.8,RN,2007-11-23,NATAL,66.0,25.3,11.0,A304,-5.83722221,-35.20805555,23.2
321,29.4,75.0,RN,2007-11-24,NATAL,62.0,26.5,6.4,A304,-5.83722221,-35.20805555,23.3
322,29.5,71.3,RN,2007-11-25,NATAL,59.0,26.7,0.0,A304,-5.83722221,-35.20805555,25.1
323,29.9,70.8,RN,2007-11-26,NATAL,58.0,26.8,0.0,A304,-5.83722221,-35.20805555,24.4
324,29.8,74.0,RN,2007-11-27,NATAL,65.0,26.7,0.0,A304,-5.83722221,-35.20805555,25.1
325,30.2,71.9,RN,2007-11-28,NATAL,62.0,27.1,0.0,A304,-5.83722221,-35.20805555,25.3
326,30.2,72.9,RN,2007-11-29,NATAL,61.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.7
327,30.3,71.0,RN,2007-11-30,NATAL,59.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.6
328,29.9,68.3,RN,2007-12-01,NATAL,55.0,27.0,0.0,A304,-5.83722221,-35.20805555,25.5
329,30.4,69.6,RN,2007-12-02,NATAL,60.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.2
330,29.9,69.9,RN,2007-12-03,NATAL,57.0,26.9,0.0,A304,-5.83722221,-35.20805555,25.1
331,30.6,73.2,RN,2007-12-04,NATAL,60.0,26.7,0.0,A304,-5.83722221,-35.20805555,23.2
332,30.4,74.7,RN,2007-12-05,NATAL,63.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.9
333,30.0,74.4,RN,2007-12-06,NATAL,64.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.8
334,30.3,73.0,RN,2007-12-07,NATAL,62.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.2
335,30.6,72.9,RN,2007-12-08,NATAL,60.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.8
336,30.6,71.5,RN,2007-12-09,NATAL,61.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.0
337,30.9,70.8,RN,2007-12-10,NATAL,59.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.8
338,30.4,69.5,RN,2007-12-11,NATAL,56.0,26.8,0.8,A304,-5.83722221,-35.20805555,23.5
339,30.5,71.3,RN,2007-12-12,NATAL,54.0,26.6,0.0,A304,-5.83722221,-35.20805555,24.8
340,30.4,72.2,RN,2007-12-13,NATAL,60.0,26.9,3.0,A304,-5.83722221,-35.20805555,23.1
341,30.8,74.8,RN,2007-12-14,NATAL,63.0,26.9,0.2,A304,-5.83722221,-35.20805555,24.9
342,30.9,74.3,RN,2007-12-15,NATAL,61.0,27.3,0.4,A304,-5.83722221,-35.20805555,24.6
343,31.2,69.9,RN,2007-12-16,NATAL,58.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.7
344,30.5,70.0,RN,2007-12-17,NATAL,57.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.3
345,31.0,68.4,RN,2007-12-18,NATAL,56.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.5
346,30.6,73.8,RN,2007-12-19,NATAL,61.0,27.0,0.2,A304,-5.83722221,-35.20805555,25.9
347,30.5,70.8,RN,2007-12-20,NATAL,53.0,27.2,1.8,A304,-5.83722221,-35.20805555,24.1
348,30.9,69.8,RN,2007-12-21,NATAL,57.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.8
349,30.5,72.9,RN,2007-12-22,NATAL,60.0,27.4,1.2,A304,-5.83722221,-35.20805555,26.0
350,30.5,70.1,RN,2007-12-23,NATAL,58.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.1
351,30.5,68.7,RN,2007-12-24,NATAL,54.0,27.0,0.0,A304,-5.83722221,-35.20805555,22.9
352,30.7,69.3,RN,2007-12-25,NATAL,56.0,27.1,0.0,A304,-5.83722221,-35.20805555,23.9
353,31.0,70.3,RN,2007-12-26,NATAL,58.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.6
354,30.8,69.3,RN,2007-12-27,NATAL,56.0,27.7,0.0,A304,-5.83722221,-35.20805555,25.7
355,29.1,72.8,RN,2007-12-28,NATAL,62.0,26.7,5.8,A304,-5.83722221,-35.20805555,24.1
356,30.4,70.0,RN,2007-12-29,NATAL,57.0,27.2,1.6,A304,-5.83722221,-35.20805555,24.9
357,30.6,70.3,RN,2007-12-30,NATAL,59.0,27.3,0.6,A304,-5.83722221,-35.20805555,25.3
358,30.0,67.3,RN,2007-12-31,NATAL,55.0,27.4,0.2,A304,-5.83722221,-35.20805555,26.2
359,30.4,65.2,RN,2008-01-01,NATAL,51.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.5
360,30.7,71.6,RN,2008-01-02,NATAL,55.0,26.4,0.0,A304,-5.83722221,-35.20805555,23.1
361,31.2,73.2,RN,2008-01-03,NATAL,59.0,27.3,0.0,A304,-5.83722221,-35.20805555,24.8
362,30.4,72.1,RN,2008-01-04,NATAL,60.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.9
363,30.7,67.8,RN,2008-01-05,NATAL,52.0,27.3,0.0,A304,-5.83722221,-35.20805555,25.7
364,30.6,68.9,RN,2008-01-06,NATAL,58.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.5
365,30.6,74.7,RN,2008-01-07,NATAL,64.0,27.1,0.0,A304,-5.83722221,-35.20805555,23.9
366,31.0,72.5,RN,2008-01-08,NATAL,60.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.8
367,30.6,66.3,RN,2008-01-09,NATAL,54.0,27.5,0.0,A304,-5.83722221,-35.20805555,25.9
368,30.5,70.0,RN,2008-01-10,NATAL,59.0,27.4,0.0,A304,-5.83722221,-35.20805555,25.7
369,31.1,69.3,RN,2008-01-11,NATAL,56.0,27.6,0.0,A304,-5.83722221,-35.20805555,26.2
370,31.0,70.1,RN,2008-01-12,NATAL,54.0,27.6,0.0,A304,-5.83722221,-35.20805555,25.4
371,31.4,73.0,RN,2008-01-13,NATAL,57.0,27.2,0.8,A304,-5.83722221,-35.20805555,24.8
372,30.5,71.4,RN,2008-01-14,NATAL,61.0,27.1,12.4,A304,-5.83722221,-35.20805555,23.6
373,30.1,70.1,RN,2008-01-15,NATAL,59.0,27.2,0.4,A304,-5.83722221,-35.20805555,25.7
374,29.5,78.1,RN,2008-01-16,NATAL,66.0,26.8,10.2,A304,-5.83722221,-35.20805555,24.0
375,30.3,75.6,RN,2008-01-17,NATAL,66.0,27.5,1.8,A304,-5.83722221,-35.20805555,24.2
376,30.1,75.4,RN,2008-01-18,NATAL,64.0,27.2,1.6,A304,-5.83722221,-35.20805555,24.6
377,30.4,72.1,RN,2008-01-19,NATAL,57.0,27.2,0.0,A304,-5.83722221,-35.20805555,24.7
378,30.2,76.0,RN,2008-01-20,NATAL,64.0,27.0,3.4,A304,-5.83722221,-35.20805555,24.0
379,30.5,76.1,RN,2008-01-21,NATAL,62.0,27.3,0.0,A304,-5.83722221,-35.20805555,26.1
380,31.1,75.2,RN,2008-01-22,NATAL,63.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.2
381,30.0,78.3,RN,2008-01-23,NATAL,68.0,27.3,18.2,A304,-5.83722221,-35.20805555,23.9
382,30.1,75.3,RN,2008-01-24,NATAL,66.0,27.5,0.0,A304,-5.83722221,-35.20805555,26.1
383,30.4,72.7,RN,2008-01-25,NATAL,62.0,27.7,2.6,A304,-5.83722221,-35.20805555,25.7
384,30.5,70.6,RN,2008-01-26,NATAL,60.0,27.7,0.0,A304,-5.83722221,-35.20805555,26.2
385,30.6,70.1,RN,2008-01-27,NATAL,61.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.3
386,30.6,74.9,RN,2008-01-28,NATAL,62.0,27.5,5.2,A304,-5.83722221,-35.20805555,24.0
387,30.6,74.6,RN,2008-01-29,NATAL,64.0,27.7,0.0,A304,-5.83722221,-35.20805555,25.3
388,29.0,80.8,RN,2008-01-30,NATAL,71.0,26.4,10.8,A304,-5.83722221,-35.20805555,24.3
389,30.3,73.6,RN,2008-01-31,NATAL,61.0,27.3,1.6,A304,-5.83722221,-35.20805555,25.1
390,29.5,72.0,RN,2008-02-01,NATAL,62.0,27.2,0.0,A304,-5.83722221,-35.20805555,25.8
391,30.8,69.8,RN,2008-02-02,NATAL,56.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.6
392,30.5,72.3,RN,2008-02-03,NATAL,60.0,27.5,0.0,A304,-5.83722221,-35.20805555,24.7
393,30.8,69.5,RN,2008-02-04,NATAL,58.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.1
394,31.1,69.0,RN,2008-02-05,NATAL,54.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.6
395,30.8,70.8,RN,2008-02-06,NATAL,52.0,27.2,0.0,A304,-5.83722221,-35.20805555,23.4
396,30.8,72.9,RN,2008-02-07,NATAL,61.0,27.7,0.0,A304,-5.83722221,-35.20805555,24.3
397,31.1,71.5,RN,2008-02-08,NATAL,60.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.3
398,31.1,70.2,RN,2008-02-09,NATAL,58.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.6
399,31.2,69.7,RN,2008-02-10,NATAL,57.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.6
400,31.2,72.1,RN,2008-02-11,NATAL,60.0,27.9,0.0,A304,-5.83722221,-35.20805555,25.4
401,31.4,70.6,RN,2008-02-12,NATAL,57.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.8
402,31.3,68.9,RN,2008-02-13,NATAL,57.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.7
403,31.1,71.1,RN,2008-02-14,NATAL,58.0,27.4,0.0,A304,-5.83722221,-35.20805555,23.6
404,31.2,67.8,RN,2008-02-15,NATAL,54.0,27.8,0.0,A304,-5.83722221,-35.20805555,26.4
405,30.8,71.4,RN,2008-02-16,NATAL,60.0,27.7,4.8,A304,-5.83722221,-35.20805555,24.6
406,30.6,70.8,RN,2008-02-17,NATAL,61.0,28.1,0.2,A304,-5.83722221,-35.20805555,25.1
407,31.0,72.3,RN,2008-02-18,NATAL,60.0,28.2,0.8,A304,-5.83722221,-35.20805555,26.4
408,31.2,69.3,RN,2008-02-19,NATAL,57.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.8
409,31.5,70.7,RN,2008-02-20,NATAL,56.0,28.2,0.0,A304,-5.83722221,-35.20805555,24.9
410,31.4,70.0,RN,2008-02-21,NATAL,56.0,28.0,0.0,A304,-5.83722221,-35.20805555,25.2
411,31.2,68.6,RN,2008-02-22,NATAL,54.0,28.0,0.0,A304,-5.83722221,-35.20805555,24.9
412,31.6,67.2,RN,2008-02-23,NATAL,56.0,28.1,0.0,A304,-5.83722221,-35.20805555,26.3
413,31.4,71.0,RN,2008-02-24,NATAL,57.0,28.2,0.2,A304,-5.83722221,-35.20805555,26.3
414,31.5,75.3,RN,2008-02-25,NATAL,58.0,27.4,7.6,A304,-5.83722221,-35.20805555,21.9
415,31.8,74.5,RN,2008-02-26,NATAL,53.0,27.7,5.0,A304,-5.83722221,-35.20805555,24.8
416,32.0,73.6,RN,2008-02-27,NATAL,55.0,27.8,0.0,A304,-5.83722221,-35.20805555,24.5
417,31.9,73.7,RN,2008-02-28,NATAL,56.0,28.0,0.6,A304,-5.83722221,-35.20805555,25.0
418,30.9,75.2,RN,2008-02-29,NATAL,65.0,28.0,4.0,A304,-5.83722221,-35.20805555,24.8
419,31.0,69.8,RN,2008-03-01,NATAL,58.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.8
420,31.9,69.4,RN,2008-03-02,NATAL,57.0,28.3,0.0,A304,-5.83722221,-35.20805555,26.0
421,31.5,70.5,RN,2008-03-03,NATAL,57.0,28.2,0.2,A304,-5.83722221,-35.20805555,24.8
422,31.4,74.2,RN,2008-03-04,NATAL,62.0,27.9,0.0,A304,-5.83722221,-35.20805555,24.5
423,31.1,74.5,RN,2008-03-05,NATAL,63.0,28.2,6.0,A304,-5.83722221,-35.20805555,25.7
424,31.2,74.3,RN,2008-03-06,NATAL,60.0,27.7,0.0,A304,-5.83722221,-35.20805555,25.1
425,31.7,69.3,RN,2008-03-07,NATAL,57.0,28.4,0.0,A304,-5.83722221,-35.20805555,26.8
426,31.2,68.9,RN,2008-03-08,NATAL,58.0,28.2,0.0,A304,-5.83722221,-35.20805555,27.1
427,31.6,73.0,RN,2008-03-09,NATAL,55.0,27.6,0.8,A304,-5.83722221,-35.20805555,24.5
428,31.7,70.2,RN,2008-03-10,NATAL,55.0,27.5,0.0,A304,-5.83722221,-35.20805555,23.3
429,31.7,71.3,RN,2008-03-11,NATAL,57.0,28.1,0.0,A304,-5.83722221,-35.20805555,24.6
430,32.4,72.4,RN,2008-03-12,NATAL,57.0,28.5,0.0,A304,-5.83722221,-35.20805555,26.5
431,31.7,76.1,RN,2008-03-13,NATAL,57.0,27.3,17.6,A304,-5.83722221,-35.20805555,23.6
432,30.9,74.8,RN,2008-03-14,NATAL,57.0,27.8,2.4,A304,-5.83722221,-35.20805555,24.7
433,31.1,74.5,RN,2008-03-15,NATAL,56.0,27.4,0.6,A304,-5.83722221,-35.20805555,24.6
434,31.6,70.3,RN,2008-03-16,NATAL,54.0,27.4,0.0,A304,-5.83722221,-35.20805555,23.7
435,31.2,68.3,RN,2008-03-17,NATAL,55.0,27.8,0.0,A304,-5.83722221,-35.20805555,23.9
436,29.3,79.0,RN,2008-03-18,NATAL,65.0,26.4,17.2,A304,-5.83722221,-35.20805555,23.3
437,31.1,75.9,RN,2008-03-19,NATAL,54.0,26.8,11.6,A304,-5.83722221,-35.20805555,23.2
438,28.3,83.8,RN,2008-03-20,NATAL,73.0,25.5,15.0,A304,-5.83722221,-35.20805555,23.4
439,29.8,80.4,RN,2008-03-21,NATAL,66.0,26.5,2.4,A304,-5.83722221,-35.20805555,23.6
440,29.5,83.0,RN,2008-03-22,NATAL,67.0,25.9,32.0,A304,-5.83722221,-35.20805555,23.0
441,30.9,79.1,RN,2008-03-23,NATAL,61.0,27.1,13.8,A304,-5.83722221,-35.20805555,23.8
442,30.9,79.4,RN,2008-03-24,NATAL,60.0,27.0,18.6,A304,-5.83722221,-35.20805555,24.2
443,30.3,81.0,RN,2008-03-25,NATAL,65.0,26.6,3.2,A304,-5.83722221,-35.20805555,24.3
444,30.6,82.9,RN,2008-03-26,NATAL,62.0,26.3,2.8,A304,-5.83722221,-35.20805555,24.5
445,30.5,79.8,RN,2008-03-27,NATAL,62.0,26.6,0.8,A304,-5.83722221,-35.20805555,24.1
446,29.8,82.5,RN,2008-03-28,NATAL,68.0,26.3,11.2,A304,-5.83722221,-35.20805555,22.9
447,28.6,86.9,RN,2008-03-29,NATAL,73.0,25.4,80.8,A304,-5.83722221,-35.20805555,23.2
448,26.8,90.0,RN,2008-03-30,NATAL,80.0,24.8,20.2,A304,-5.83722221,-35.20805555,23.5
449,28.0,88.8,RN,2008-03-31,NATAL,74.0,24.9,49.0,A304,-5.83722221,-35.20805555,22.0
450,27.7,87.8,RN,2008-04-01,NATAL,76.0,24.8,21.2,A304,-5.83722221,-35.20805555,23.2
451,30.2,80.4,RN,2008-04-02,NATAL,63.0,26.2,0.2,A304,-5.83722221,-35.20805555,23.1
452,29.7,78.1,RN,2008-04-03,NATAL,63.0,26.6,6.6,A304,-5.83722221,-35.20805555,23.7
453,30.2,78.0,RN,2008-04-04,NATAL,63.0,27.0,0.0,A304,-5.83722221,-35.20805555,23.4
454,29.7,83.2,RN,2008-04-05,NATAL,69.0,25.9,0.4,A304,-5.83722221,-35.20805555,24.4
455,30.4,80.3,RN,2008-04-06,NATAL,61.0,26.4,2.2,A304,-5.83722221,-35.20805555,23.1
456,29.1,81.5,RN,2008-04-07,NATAL,63.0,26.0,4.8,A304,-5.83722221,-35.20805555,23.9
457,30.4,79.9,RN,2008-04-08,NATAL,62.0,26.8,3.4,A304,-5.83722221,-35.20805555,23.9
458,29.0,81.0,RN,2008-04-09,NATAL,72.0,26.1,0.8,A304,-5.83722221,-35.20805555,23.9
459,30.5,76.5,RN,2008-04-10,NATAL,61.0,26.7,0.2,A304,-5.83722221,-35.20805555,23.5
460,29.9,83.1,RN,2008-04-11,NATAL,66.0,25.8,15.0,A304,-5.83722221,-35.20805555,23.5
461,29.3,81.5,RN,2008-04-12,NATAL,67.0,25.9,29.0,A304,-5.83722221,-35.20805555,22.8
462,28.4,85.1,RN,2008-04-13,NATAL,74.0,25.6,0.0,A304,-5.83722221,-35.20805555,24.2
463,29.4,84.2,RN,2008-04-14,NATAL,67.0,25.2,26.0,A304,-5.83722221,-35.20805555,22.9
464,29.9,79.0,RN,2008-04-15,NATAL,62.0,26.4,0.0,A304,-5.83722221,-35.20805555,23.2
465,30.1,78.6,RN,2008-04-16,NATAL,64.0,26.7,11.0,A304,-5.83722221,-35.20805555,23.8
466,30.8,73.9,RN,2008-04-17,NATAL,59.0,27.5,1.8,A304,-5.83722221,-35.20805555,23.7
467,30.3,77.4,RN,2008-04-18,NATAL,62.0,26.9,7.8,A304,-5.83722221,-35.20805555,23.5
468,30.1,76.0,RN,2008-04-19,NATAL,62.0,27.3,0.0,A304,-5.83722221,-35.20805555,23.8
469,30.3,79.5,RN,2008-04-20,NATAL,64.0,26.9,29.0,A304,-5.83722221,-35.20805555,23.6
470,30.1,82.6,RN,2008-04-21,NATAL,65.0,26.5,8.6,A304,-5.83722221,-35.20805555,24.2
471,30.4,78.8,RN,2008-04-22,NATAL,63.0,27.3,9.8,A304,-5.83722221,-35.20805555,23.6
472,27.4,91.3,RN,2008-04-23,NATAL,73.0,24.4,15.2,A304,-5.83722221,-35.20805555,24.2
473,29.6,82.2,RN,2008-04-24,NATAL,67.0,26.1,97.4,A304,-5.83722221,-35.20805555,22.6
474,30.5,77.2,RN,2008-04-25,NATAL,65.0,27.2,1.0,A304,-5.83722221,-35.20805555,24.4
475,30.5,74.2,RN,2008-04-26,NATAL,59.0,26.7,0.0,A304,-5.83722221,-35.20805555,23.0
476,27.2,87.7,RN,2008-04-27,NATAL,72.0,24.6,1.0,A304,-5.83722221,-35.20805555,23.8
477,29.3,89.4,RN,2008-04-28,NATAL,75.0,25.1,33.0,A304,-5.83722221,-35.20805555,23.5
478,30.0,81.4,RN,2008-04-29,NATAL,67.0,26.4,67.4,A304,-5.83722221,-35.20805555,22.9
479,30.0,76.2,RN,2008-04-30,NATAL,60.0,26.8,0.0,A304,-5.83722221,-35.20805555,23.6
480,30.1,76.9,RN,2008-05-01,NATAL,60.0,26.9,0.0,A304,-5.83722221,-35.20805555,23.7
481,30.1,77.8,RN,2008-05-02,NATAL,59.0,26.6,0.0,A304,-5.83722221,-35.20805555,23.6
482,30.1,74.8,RN,2008-05-03,NATAL,62.0,27.1,0.2,A304,-5.83722221,-35.20805555,23.3
483,29.8,77.3,RN,2008-05-04,NATAL,66.0,27.0,0.0,A304,-5.83722221,-35.20805555,24.6
484,30.6,79.0,RN,2008-05-05,NATAL,61.0,27.2,0.0,A304,-5.83722221,-35.20805555,24.1
485,29.1,83.0,RN,2008-05-06,NATAL,65.0,26.4,0.2,A304,-5.83722221,-35.20805555,24.6
486,31.9,80.4,RN,2008-05-07,NATAL,56.0,26.7,7.8,A304,-5.83722221,-35.20805555,23.3
487,31.1,79.4,RN,2008-05-08,NATAL,60.0,26.5,1.0,A304,-5.83722221,-35.20805555,22.9
488,30.6,86.2,RN,2008-05-09,NATAL,65.0,25.4,3.0,A304,-5.83722221,-35.20805555,23.9
489,29.6,82.8,RN,2008-05-10,NATAL,66.0,26.3,14.2,A304,-5.83722221,-35.20805555,23.6
490,30.3,79.0,RN,2008-05-11,NATAL,62.0,26.6,0.0,A304,-5.83722221,-35.20805555,23.9
491,30.3,77.9,RN,2008-05-12,NATAL,59.0,26.3,4.8,A304,-5.83722221,-35.20805555,23.4
492,26.5,85.1,RN,2008-05-13,NATAL,79.0,24.8,16.2,A304,-5.83722221,-35.20805555,23.3
493,27.5,84.2,RN,2008-05-14,NATAL,74.0,24.4,3.8,A304,-5.83722221,-35.20805555,23.7
494,28.4,86.7,RN,2008-05-15,NATAL,71.0,24.3,51.6,A304,-5.83722221,-35.20805555,21.9
495,30.1,81.9,RN,2008-05-16,NATAL,63.0,25.9,1.2,A304,-5.83722221,-35.20805555,22.6
